subjects	S	age	R	rt
11	right	age25	right	0.681994918954638
11	right	age25	right	0.599820915867109
11	left	age25	left	1.15751282606668
11	right	age25	right	0.530700772001859
11	left	age25	right	0.791119782535002
11	right	age25	right	0.609076668708727
11	left	age25	left	1.10291855281636
11	left	age25	left	0.378822944589104
11	right	age25	right	0.972674836410987
11	left	age25	left	0.396892325360568
11	right	age25	right	0.697478974452921
11	right	age25	right	0.361854700702276
11	left	age25	left	0.684485834265853
11	right	age25	right	0.892195784684443
11	left	age25	left	1.46720523081111
11	left	age25	left	0.3143346918642
11	left	age25	left	0.821978252148223
11	left	age25	left	1.66630578204005
11	left	age25	left	0.690490955405562
11	left	age25	left	1.63445457556111
11	right	age25	right	1.31195600410042
11	right	age25	right	0.64221997811555
11	right	age25	left	0.628529977432019
11	right	age25	left	0.453844728754258
11	right	age25	right	0.743101385902479
11	left	age25	left	0.793761075309561
11	right	age25	right	2.57032405731501
12	left	age17	left	0.502909949867667
12	left	age17	left	0.447887321684699
12	left	age17	left	0.555722510340707
12	right	age17	right	0.371723443798669
12	left	age17	left	0.409269591719557
12	left	age17	right	1.0483492646843
12	right	age17	left	0.600959789300504
12	left	age17	left	0.470692284492205
12	left	age17	left	0.381743380297421
12	right	age17	right	0.526212043826275
12	left	age17	left	0.565435284021983
12	left	age17	right	0.557539302244038
12	left	age17	left	0.407041664116273
12	left	age17	left	0.408186392568704
12	right	age17	left	0.823245005174783
12	right	age17	right	0.413667601092645
12	left	age17	right	0.646413481036599
12	right	age17	left	0.568539646966683
12	right	age17	right	0.623273686759098
12	left	age17	right	0.452942028508589
12	right	age17	right	0.474487519000918
12	left	age17	right	0.523691337827255
12	left	age17	right	0.462048018290966
12	right	age17	right	0.607905408296623
12	left	age17	left	0.561611102035455
12	right	age17	left	0.335249521848934
12	right	age17	right	0.45641876500943
12	right	age17	left	0.378126472177855
12	right	age17	right	0.490343784728579
12	right	age17	right	0.351400606634552
12	right	age17	right	0.679878902520858
12	left	age17	left	0.404094648575338
12	left	age17	left	0.398003847921311
12	left	age17	left	0.393576021982365
12	left	age17	left	0.405409796534348
12	left	age17	left	0.413949364126438
12	right	age17	right	0.464154854359352
12	right	age17	right	0.384872443969616
12	right	age17	left	0.603156369448488
12	left	age17	left	0.411036168335257
12	left	age17	left	0.404905649206647
12	right	age17	right	0.437382080529654
12	right	age17	right	0.463256828720171
12	right	age17	right	0.774487749179837
12	left	age17	left	0.50011263469457
12	left	age17	left	0.360784779035163
12	right	age17	right	0.476394018666646
12	left	age17	left	1.0129040755319
12	left	age17	left	0.501492118726732
12	right	age17	right	0.411203714895291
12	left	age17	right	0.449152716273776
12	left	age17	left	0.463840928822417
12	right	age17	right	0.59573562818818
12	left	age17	right	0.515141076920088
12	left	age17	left	0.500364084331732
12	left	age17	left	0.575759648259707
12	left	age17	left	0.610483439273485
12	right	age17	right	0.483112362908885
12	right	age17	left	0.469113565674104
12	left	age17	left	0.700484349623069
12	right	age17	left	0.537895052115496
12	right	age17	right	0.480109701141471
12	right	age17	right	0.427667752064478
12	left	age17	right	0.449409517449339
12	left	age17	left	0.473678414246789
12	right	age17	right	0.337951684671304
12	right	age17	left	0.401885699616897
12	left	age17	right	0.540222855737714
12	left	age17	left	0.498497795626163
12	right	age17	left	0.376785097429142
12	left	age17	left	0.384184257155589
12	right	age17	right	0.549457939953325
12	left	age17	left	0.545315858054243
12	left	age17	left	0.411143634147039
12	left	age17	left	0.429095690176594
12	right	age17	left	0.552066893683243
12	left	age17	left	0.564936766141684
12	left	age17	left	0.610752554029127
12	left	age17	left	0.44511765972986
12	left	age17	right	0.429889596360133
12	right	age17	left	0.354356987933462
12	left	age17	right	0.614715947485531
12	right	age17	left	0.533213909467113
12	right	age17	right	0.452657173321939
12	left	age17	left	0.407849629403898
12	left	age17	right	0.615271531394752
12	left	age17	left	0.468703234867035
12	right	age17	right	0.545729445467801
12	right	age17	right	0.482566279719403
12	left	age17	left	0.465114319031
12	left	age17	left	0.919007818296155
12	right	age17	right	0.350972852121589
12	right	age17	right	0.60286842083627
12	left	age17	right	0.5024310939506
12	right	age17	right	0.693902797675715
12	left	age17	left	0.47525453774246
12	left	age17	right	0.37231911486996
12	right	age17	left	0.363757010017128
12	right	age17	right	0.447267196839691
12	left	age17	left	0.788818244382205
12	left	age17	left	0.401923868416395
12	left	age17	left	0.335533148861825
12	right	age17	right	0.416955978862104
12	right	age17	right	0.528774265453328
12	left	age17	right	0.656927277730724
12	right	age17	right	0.377400733442945
12	right	age17	right	0.344230477561991
12	left	age17	left	0.45574873766188
12	right	age17	left	0.454966856660486
12	right	age17	right	0.483572212406153
12	right	age17	left	0.360270338281006
12	right	age17	right	0.389678941385413
12	left	age17	left	0.86736862304377
12	left	age17	left	0.431072850587516
12	right	age17	left	0.347319403350291
12	right	age17	right	0.429251942231677
12	left	age17	right	0.376921300327137
12	right	age17	right	0.750467889356828
12	right	age17	right	0.487044359774809
12	left	age17	left	0.34145494305624
12	right	age17	right	0.425611192678879
12	left	age17	left	0.419600521403454
12	right	age17	right	0.538482672469118
12	right	age17	right	0.552283554479525
12	right	age17	right	0.366025391142582
12	right	age17	left	0.351582099050221
12	right	age17	right	0.412014760880682
12	left	age17	right	0.511090414728685
12	right	age17	right	0.456729696984472
12	right	age17	right	0.385429248977342
12	left	age17	left	0.459694534014784
12	left	age17	right	0.604422265256824
12	right	age17	left	0.3647012463416
12	right	age17	right	0.544563598549424
12	left	age17	right	0.360576713464079
12	right	age17	left	0.505141026093968
12	right	age17	right	0.379313927772053
12	right	age17	right	0.464633333045865
12	right	age17	left	0.511560552742248
12	left	age17	left	0.676971267641383
12	left	age17	left	0.362047706578157
12	left	age17	left	0.396995665781768
12	right	age17	right	0.405297166299388
12	right	age17	right	0.959297993670315
12	left	age17	left	0.517559540592006
12	left	age17	left	0.40465346414627
12	right	age17	right	0.345705925006041
12	right	age17	left	0.381720934237126
12	left	age17	left	0.586252042580816
12	left	age17	left	0.358868595128056
12	left	age17	right	0.362949941822421
12	left	age17	left	0.614076225833539
12	right	age17	right	0.40129205975197
12	right	age17	right	0.567377639364886
12	left	age17	left	0.763289003577668
12	left	age17	left	0.409944978691546
12	left	age17	right	0.860325408459658
12	right	age17	right	0.433907216618016
12	left	age17	left	0.919009576805585
12	right	age17	right	0.529766900557849
12	left	age17	left	0.397992636577414
12	right	age17	right	0.423225773396848
12	right	age17	right	0.582971943837014
12	left	age17	left	0.590247420547328
12	left	age17	left	0.421274435592718
12	right	age17	right	0.696221903305204
12	right	age17	right	0.591495197568136
12	left	age17	right	0.409843756499006
12	right	age17	right	0.80366486721519
12	left	age17	right	0.386672363337139
12	left	age17	left	0.437176937058159
12	right	age17	right	0.346717647953431
12	left	age17	right	0.727585506270227
12	right	age17	right	0.455116684956753
12	right	age17	left	0.4786448891516
12	right	age17	right	0.381020152428162
12	right	age17	right	0.359259928595021
12	right	age17	left	0.353247699592604
12	right	age17	left	0.444345884184096
12	right	age17	right	0.656216796354487
12	right	age17	left	0.412083562289398
12	left	age17	right	0.545627191909541
12	right	age17	right	0.427879279558614
12	right	age17	right	0.471594410620414
12	left	age17	right	0.384771170749934
12	right	age17	right	0.720544524345252
12	left	age17	left	0.469240971732891
12	right	age17	left	0.446187146858719
12	right	age17	right	0.578185786068935
12	right	age17	left	0.581867767127686
12	left	age17	left	0.356331923157114
12	right	age17	left	0.710575482999054
12	right	age17	right	0.489151948887956
12	left	age17	left	1.3548252455925
12	left	age17	left	0.906583844007598
12	left	age17	left	0.403159577343679
12	left	age17	left	0.423570015477799
12	right	age17	right	0.508118054135504
12	left	age17	left	0.51967928219959
12	right	age17	right	0.45773092614774
12	right	age17	right	0.430296519350826
12	right	age17	right	0.353986316687819
12	right	age17	left	0.363429289374168
12	left	age17	right	0.492015295523559
12	right	age17	right	0.421511917275279
12	left	age17	right	0.563918715535731
12	right	age17	right	0.81367055361816
12	left	age17	left	0.335374885720101
12	right	age17	left	0.445883579201347
12	left	age17	right	0.416369264773084
12	right	age17	right	0.525936892982205
12	left	age17	left	1.10212240417932
12	right	age17	right	0.451851223243817
12	left	age17	left	0.424626404192228
12	right	age17	right	0.4463395274578
12	left	age17	left	0.347492577822834
12	left	age17	left	0.390537605421599
12	left	age17	left	0.449418295475707
12	left	age17	right	0.382242455871235
12	left	age17	left	0.63018872629038
12	left	age17	right	0.617264315685879
12	right	age17	right	0.562890968677139
12	right	age17	left	0.886274442507378
12	right	age17	right	0.665016088748755
12	right	age17	right	0.412364582645386
12	left	age17	left	0.538775365720034
12	left	age17	left	0.430104227251
12	left	age17	left	0.449877965030147
12	left	age17	right	0.570300208341767
12	left	age17	left	0.39033953616189
12	right	age25	right	0.383367591395643
12	right	age25	left	0.487734480425157
12	left	age25	left	0.370324107912328
12	left	age25	left	0.459094449068968
12	left	age25	left	0.490453494886973
12	left	age25	left	1.0824975036929
12	right	age25	right	1.87914224702704
12	right	age25	left	0.64803786072016
12	left	age25	left	0.33685052139036
12	right	age25	right	0.403109172109118
12	left	age25	left	0.487418057894136
12	left	age25	right	0.511753020173422
12	left	age25	right	0.402731946600389
12	left	age25	right	0.777291404207418
12	left	age25	left	0.571013231208257
12	left	age25	left	0.754215687009972
12	left	age25	left	0.639731561391331
12	right	age25	right	0.46124967401326
12	right	age25	left	0.439514200339039
12	left	age25	left	0.510366206012321
12	right	age25	right	0.590404844813715
12	right	age25	right	0.367497285914979
12	left	age25	left	0.410501585872832
12	left	age25	left	0.709646194525842
12	left	age25	left	0.860969845683067
12	left	age25	left	0.684925061457516
12	left	age25	right	0.535278041488294
12	left	age25	left	0.40117602055358
12	left	age25	right	0.495422235570913
12	right	age25	right	0.39911251502455
12	left	age25	right	0.416275482544766
12	left	age25	right	0.448982894952467
12	right	age25	left	0.742033888777147
12	left	age25	left	0.594836573802069
12	right	age25	right	0.401931309620758
12	left	age25	left	0.383544389790382
12	right	age25	right	0.667580741582174
12	left	age25	left	0.898636459360161
12	left	age25	left	0.357153484928046
12	left	age25	left	0.371372956164539
12	left	age25	right	0.40996289466618
12	right	age25	right	0.335382102147186
12	right	age25	right	0.407284845305174
12	right	age25	left	0.447254536035012
12	left	age25	right	0.573162706494811
12	right	age25	right	0.647726686442997
12	left	age25	left	0.742768380094922
12	right	age25	right	0.58955333435622
12	left	age25	left	0.882574386276395
12	right	age25	left	0.352637338378548
12	right	age25	left	0.413001983819842
12	right	age25	right	0.37241728007296
12	right	age25	left	0.583704902854912
12	left	age25	right	0.423845113112849
12	right	age25	right	0.377392660080301
12	right	age25	right	1.01834991205408
12	right	age25	left	0.621573111980526
12	left	age25	right	0.469243967183292
12	left	age25	left	0.787105292984183
12	right	age25	right	0.604975054324446
12	left	age25	left	0.436710539702926
12	left	age25	left	0.476458787596332
12	left	age25	left	0.485113494715572
12	right	age25	right	0.944452414651939
12	right	age25	right	0.591910482716233
12	left	age25	left	0.712349456056865
12	right	age25	right	0.826732237446307
12	right	age25	right	0.561970399520689
12	right	age25	right	0.472820552627864
12	left	age25	left	1.65031665688814
12	left	age25	left	0.44081121836855
12	right	age25	right	0.644144398015831
12	right	age25	right	0.539513109300862
12	right	age25	right	1.03918626259537
12	right	age25	left	1.50882922132877
12	right	age25	left	1.11246128948837
12	left	age25	left	0.696165827583744
12	left	age25	right	0.470609067119245
12	right	age25	right	0.490010088684177
12	right	age25	right	0.39033636554726
12	right	age25	right	0.366837734733553
12	right	age25	right	0.536170711033051
12	right	age25	right	0.802005418331096
12	left	age25	left	0.58804306982834
12	left	age25	left	0.371454359144946
12	right	age25	right	1.57646475491571
12	left	age25	left	0.723963280809479
12	left	age25	right	0.413673993198117
12	right	age25	right	0.469227440287122
12	right	age25	left	0.346317400047558
12	left	age25	right	0.65100050033675
12	left	age25	left	0.347065939367256
12	left	age25	right	0.459082784159932
12	right	age25	left	0.814132170856038
12	right	age25	right	0.453661664335222
12	right	age25	right	0.392860862927632
12	right	age25	right	0.595143702810393
12	right	age25	right	1.13260753055508
12	right	age25	right	0.458772013774668
12	left	age25	left	0.473623258925349
12	left	age25	right	0.421145630588466
12	left	age25	left	0.613409406150435
12	left	age25	left	1.29869497369391
12	right	age25	right	0.538411753731576
12	right	age25	right	0.488006771551966
12	left	age25	left	0.904718865904267
12	right	age25	left	0.470616469036722
12	left	age25	left	0.539977489745258
12	right	age25	right	0.344163337353563
12	left	age25	left	0.811970084965179
12	left	age25	left	0.388881576740314
12	left	age25	right	0.373410844899209
12	left	age25	left	0.849531554212111
